	Compare.List	NES	pValue	qValue
595	KEGG_RENAL_CELL_CARCINOMA	1.27747958969891	0.043	0.0996588235294118
596	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.27376091343531	0.012	0.0358958785249458
597	REACTOME_TRANSLATION	1.27055389163006	0.004	0.0147486631016043
598	REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	1.26431487713092	0.037	0.0876683848797251
599	ST_INTEGRIN_SIGNALING_PATHWAY	1.26428918665499	0.037	0.0876683848797251
600	REACTOME_INFLUENZA_LIFE_CYCLE	1.26066456826965	0.004	0.0147486631016043
601	KEGG_PATHWAYS_IN_CANCER	1.25670755512092	0.001	0.00441987179487179
602	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	1.25003976687196	0.007	0.0234296116504854
603	HALLMARK_COMPLEMENT	1.24517361185882	0.011	0.0337088888888889
604	KEGG_MAPK_SIGNALING_PATHWAY	1.24333449587394	0.008	0.0260188679245283
605	REACTOME_PHOSPHOLIPID_METABOLISM	1.23517566565415	0.02	0.0542913385826772
606	REACTOME_SIGNALING_BY_PDGF	1.22733457577284	0.048	0.109047775947282
607	HALLMARK_MYOGENESIS	1.21332548381234	0.034	0.0825457746478873
608	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	1.19875718680231	0.027	0.0683174311926605
609	REACTOME_HEMOSTASIS	1.18969083699766	0.007	0.0234296116504854
